出售單位,發電設備,購買者,能源類型,供電種類,總移轉量(MWh),成交日期,成交移轉量(MWh),成交記錄原文
南方電力股份有限公司,泓錠能源股份有限公司(泓錠-青年國中籃球場太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,70.22,2026-04-22,41.005,於 2026-04-22 移轉 41.005 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠-青年國中籃球場太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,70.22,2026-05-20,29.215,於 2026-05-20 移轉 29.215 MWh
南方電力股份有限公司,旭瀅科技有限公司(旭瀅陳二游太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,57.976,2026-04-22,34.625,於 2026-04-22 移轉 34.625 MWh
南方電力股份有限公司,旭瀅科技有限公司(旭瀅陳二游太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,57.976,2026-05-20,23.351,於 2026-05-20 移轉 23.351 MWh
南方電力股份有限公司,旭瀅科技有限公司(旭瀅趙振良太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,27.816,2026-04-22,16.627,於 2026-04-22 移轉 16.627 MWh
南方電力股份有限公司,旭瀅科技有限公司(旭瀅趙振良太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,27.816,2026-05-20,11.189,於 2026-05-20 移轉 11.189 MWh
南方電力股份有限公司,十源工程有限公司(十源加祿段太陽光電發電廠),臺灣銀行股份有限公司,太陽能,轉供,161.941,2026-03-05,0.001,於 2026-03-05 移轉 0.001 MWh
南方電力股份有限公司,十源工程有限公司(十源加祿段太陽光電發電廠),臺灣銀行股份有限公司,太陽能,轉供,161.941,2026-03-25,83.699,於 2026-03-25 移轉 83.699 MWh
南方電力股份有限公司,十源工程有限公司(十源加祿段太陽光電發電廠),臺灣銀行股份有限公司,太陽能,轉供,161.941,2026-04-01,78.24,於 2026-04-01 移轉 78.24 MWh
南方電力股份有限公司,十源工程有限公司(十源加祿段太陽光電發電廠),臺灣銀行股份有限公司,太陽能,轉供,161.941,2026-05-20,0.001,於 2026-05-20 移轉 0.001 MWh
南方電力股份有限公司,世華國際投資股份有限公司(世華國際太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,78.259,2026-04-22,46.257,於 2026-04-22 移轉 46.257 MWh
南方電力股份有限公司,世華國際投資股份有限公司(世華國際太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,78.259,2026-05-20,32.002,於 2026-05-20 移轉 32.002 MWh
南方電力股份有限公司,通滿晶綠能有限公司(通滿晶-花海段800-2),台灣積體電路製造股份有限公司,太陽能,轉供,37.207,2026-04-22,22.879,於 2026-04-22 移轉 22.879 MWh
南方電力股份有限公司,通滿晶綠能有限公司(通滿晶-花海段800-2),台灣積體電路製造股份有限公司,太陽能,轉供,37.207,2026-05-20,14.328,於 2026-05-20 移轉 14.328 MWh
南方電力股份有限公司,通滿晶綠能有限公司(通滿晶-花海段799-2),台灣積體電路製造股份有限公司,太陽能,轉供,70.972,2026-04-22,43.636,於 2026-04-22 移轉 43.636 MWh
南方電力股份有限公司,通滿晶綠能有限公司(通滿晶-花海段799-2),台灣積體電路製造股份有限公司,太陽能,轉供,70.972,2026-05-20,27.336,於 2026-05-20 移轉 27.336 MWh
南方電力股份有限公司,碩能有限公司(碩能太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,138.99,2026-04-22,85.041,於 2026-04-22 移轉 85.041 MWh
南方電力股份有限公司,碩能有限公司(碩能太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,138.99,2026-05-20,53.949,於 2026-05-20 移轉 53.949 MWh
南方電力股份有限公司,遠鴻綠能地產開發有限公司(遠鴻綠能地產太陽光電發電廠),友訊科技股份有限公司,太陽能,轉供,60.151,2026-03-04,17.818,於 2026-03-04 移轉 17.818 MWh
南方電力股份有限公司,遠鴻綠能地產開發有限公司(遠鴻綠能地產太陽光電發電廠),友訊科技股份有限公司,太陽能,轉供,60.151,2026-04-01,18.465,於 2026-04-01 移轉 18.465 MWh
南方電力股份有限公司,遠鴻綠能地產開發有限公司(遠鴻綠能地產太陽光電發電廠),友訊科技股份有限公司,太陽能,轉供,60.151,2026-05-20,23.868,於 2026-05-20 移轉 23.868 MWh
南方電力股份有限公司,夏天能源有限公司(夏天能源太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,56.305,2026-03-04,0.001,於 2026-03-04 移轉 0.001 MWh
南方電力股份有限公司,夏天能源有限公司(夏天能源太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,56.305,2026-04-22,24.4,於 2026-04-22 移轉 24.4 MWh
南方電力股份有限公司,夏天能源有限公司(夏天能源太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,56.305,2026-05-20,31.904,於 2026-05-20 移轉 31.904 MWh
南方電力股份有限公司,柏克能源股份有限公司(柏克能源太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,80.44,2026-04-22,47.552,於 2026-04-22 移轉 47.552 MWh
南方電力股份有限公司,柏克能源股份有限公司(柏克能源太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,80.44,2026-05-20,32.888,於 2026-05-20 移轉 32.888 MWh
南方電力股份有限公司,日昇電能源科技股份有限公司(安南太陽光電發電廠),晟銘電子科技股份有限公司,太陽能,轉供,16.144,2026-03-25,5.689,於 2026-03-25 移轉 5.689 MWh
南方電力股份有限公司,日昇電能源科技股份有限公司(安南太陽光電發電廠),晟銘電子科技股份有限公司,太陽能,轉供,16.144,2026-04-01,4.432,於 2026-04-01 移轉 4.432 MWh
南方電力股份有限公司,日昇電能源科技股份有限公司(安南太陽光電發電廠),晟銘電子科技股份有限公司,太陽能,轉供,16.144,2026-05-20,6.023,於 2026-05-20 移轉 6.023 MWh
南方電力股份有限公司,日昇電能源科技股份有限公司(壽豐太陽光電發電廠),桂盟企業股份有限公司,太陽能,轉供,97.052,2026-03-04,28.932,於 2026-03-04 移轉 28.932 MWh
南方電力股份有限公司,日昇電能源科技股份有限公司(壽豐太陽光電發電廠),桂盟企業股份有限公司,太陽能,轉供,97.052,2026-04-01,30.163,於 2026-04-01 移轉 30.163 MWh
南方電力股份有限公司,日昇電能源科技股份有限公司(壽豐太陽光電發電廠),桂盟企業股份有限公司,太陽能,轉供,97.052,2026-05-20,37.957,於 2026-05-20 移轉 37.957 MWh
南方電力股份有限公司,金氏科訊股份有限公司(金氏大停車場太陽光電發電廠),晟銘電子科技股份有限公司,太陽能,轉供,2.53,2026-04-22,1.517,於 2026-04-22 移轉 1.517 MWh
南方電力股份有限公司,金氏科訊股份有限公司(金氏大停車場太陽光電發電廠),晟銘電子科技股份有限公司,太陽能,轉供,2.53,2026-05-20,1.013,於 2026-05-20 移轉 1.013 MWh
南方電力股份有限公司,立豪投資有限公司(華菱冷氣太陽光電發電廠),臺灣銀行股份有限公司,太陽能,轉供,65.808,2026-03-25,34.377,於 2026-03-25 移轉 34.377 MWh
南方電力股份有限公司,立豪投資有限公司(華菱冷氣太陽光電發電廠),臺灣銀行股份有限公司,太陽能,轉供,65.808,2026-04-01,31.431,於 2026-04-01 移轉 31.431 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠鼓山國小太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,14.217,2026-05-20,14.217,於 2026-05-20 移轉 14.217 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠勝利國小太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,44.026,2026-05-20,44.026,於 2026-05-20 移轉 44.026 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠興糖國小(案123)太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,61.172,2026-05-20,61.172,於 2026-05-20 移轉 61.172 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠興糖國小(案123)太陽光電發電廠),月眉國際開發股份有限公司,太陽能,轉供,38.185,2026-04-01,38.185,於 2026-04-01 移轉 38.185 MWh
南方電力股份有限公司,旭瀅科技有限公司(旭瀅上崙太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,40.557,2026-04-22,24.685,於 2026-04-22 移轉 24.685 MWh
南方電力股份有限公司,旭瀅科技有限公司(旭瀅上崙太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,40.557,2026-05-20,15.872,於 2026-05-20 移轉 15.872 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠興糖國小(案4)太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,10.861,2026-05-20,10.861,於 2026-05-20 移轉 10.861 MWh
南方電力股份有限公司,泓錠能源股份有限公司(泓錠興糖國小(案4)太陽光電發電廠),高雄興亞股份有限公司,太陽能,轉供,4.657,2026-04-01,4.657,於 2026-04-01 移轉 4.657 MWh
南方電力股份有限公司,洋亨企業有限公司(洋亨萬巒鄉太陽光電發電廠),精誠資訊股份有限公司,太陽能,轉供,22.6,2026-05-20,22.6,於 2026-05-20 移轉 22.6 MWh
南方電力股份有限公司,洋亨企業有限公司(洋亨萬巒鄉太陽光電發電廠),雷尼紹股份有限公司,太陽能,轉供,3.021,2026-05-20,3.021,於 2026-05-20 移轉 3.021 MWh
南方電力股份有限公司,永順商業有限公司(永順仁武太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,78.096,2026-04-22,46.555,於 2026-04-22 移轉 46.555 MWh
南方電力股份有限公司,永順商業有限公司(永順仁武太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,78.096,2026-05-20,31.541,於 2026-05-20 移轉 31.541 MWh
南方電力股份有限公司,夏天能源有限公司(夏天能源(77.08kw)太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,7.78,2026-05-20,7.78,於 2026-05-20 移轉 7.78 MWh
南方電力股份有限公司,迎輝科技股份有限公司(迎輝本廠&停車場太陽光電發電場),台灣積體電路製造股份有限公司,太陽能,轉供,125.948,2026-05-20,125.948,於 2026-05-20 移轉 125.948 MWh
南方電力股份有限公司,迎輝科技股份有限公司(迎輝二廠太陽光電發電場),台灣積體電路製造股份有限公司,太陽能,轉供,56.198,2026-05-20,56.198,於 2026-05-20 移轉 56.198 MWh
南方電力股份有限公司,東海青科技股份有限公司(東海青太陽光電發電場),台灣積體電路製造股份有限公司,太陽能,轉供,49.101,2026-05-20,49.101,於 2026-05-20 移轉 49.101 MWh
南方電力股份有限公司,永順商業有限公司(永順鳳山太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,55.271,2026-03-04,15.617,於 2026-03-04 移轉 15.617 MWh
南方電力股份有限公司,永順商業有限公司(永順鳳山太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,55.271,2026-04-01,16.528,於 2026-04-01 移轉 16.528 MWh
南方電力股份有限公司,永順商業有限公司(永順鳳山太陽光電發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,55.271,2026-05-20,23.126,於 2026-05-20 移轉 23.126 MWh
南方電力股份有限公司,洋亨企業有限公司(洋亨新埤太陽光電發電場),晟銘電子科技股份有限公司,太陽能,轉供,6.285,2026-04-01,2.567,於 2026-04-01 移轉 2.567 MWh
南方電力股份有限公司,洋亨企業有限公司(洋亨新埤太陽光電發電場),晟銘電子科技股份有限公司,太陽能,轉供,6.285,2026-05-20,3.718,於 2026-05-20 移轉 3.718 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),台達電子工業股份有限公司,太陽能,轉供,"2,236.406",2026-03-04,734.268,於 2026-03-04 移轉 734.268 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),台達電子工業股份有限公司,太陽能,轉供,"2,236.406",2026-04-01,630.033,於 2026-04-01 移轉 630.033 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),台達電子工業股份有限公司,太陽能,轉供,"2,236.406",2026-05-20,872.105,於 2026-05-20 移轉 872.105 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),乾坤科技股份有限公司,太陽能,轉供,766.655,2026-03-04,247.096,於 2026-03-04 移轉 247.096 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),乾坤科技股份有限公司,太陽能,轉供,766.655,2026-04-01,230.685,於 2026-04-01 移轉 230.685 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),乾坤科技股份有限公司,太陽能,轉供,766.655,2026-05-20,288.874,於 2026-05-20 移轉 288.874 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,135.155,2026-03-04,39.639,於 2026-03-04 移轉 39.639 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,135.155,2026-04-01,42.946,於 2026-04-01 移轉 42.946 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,135.155,2026-05-20,52.57,於 2026-05-20 移轉 52.57 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),晶睿通訊股份有限公司,太陽能,轉供,85.242,2026-03-04,29.475,於 2026-03-04 移轉 29.475 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),晶睿通訊股份有限公司,太陽能,轉供,85.242,2026-04-01,23.522,於 2026-04-01 移轉 23.522 MWh
博曜電力股份有限公司,沈尚弘(心忠學甲第一型太陽光電發電廠),晶睿通訊股份有限公司,太陽能,轉供,85.242,2026-05-20,32.245,於 2026-05-20 移轉 32.245 MWh
博曜電力股份有限公司,冠越科技工程股份有限公司(隆茂太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,119.232,2026-03-04,33.949,於 2026-03-04 移轉 33.949 MWh
博曜電力股份有限公司,冠越科技工程股份有限公司(隆茂太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,119.232,2026-04-01,36.274,於 2026-04-01 移轉 36.274 MWh
博曜電力股份有限公司,冠越科技工程股份有限公司(隆茂太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,119.232,2026-05-20,49.009,於 2026-05-20 移轉 49.009 MWh
厚固光電股份有限公司,(崙尾東二號電廠),聯華電子股份有限公司,太陽能,轉供,"28,371.269",2026-03-11,8246.579,"於 2026-03-11 移轉 8,246.579 MWh"
厚固光電股份有限公司,(崙尾東二號電廠),聯華電子股份有限公司,太陽能,轉供,"28,371.269",2026-04-08,8700.78,"於 2026-04-08 移轉 8,700.78 MWh"
厚固光電股份有限公司,(崙尾東二號電廠),聯華電子股份有限公司,太陽能,轉供,"28,371.269",2026-05-20,11423.91,"於 2026-05-20 移轉 11,423.91 MWh"
原生新能源股份有限公司,(原生新能源太陽光電發電廠),原生智動股份有限公司,太陽能,轉供,1.126,2026-03-05,0.327,於 2026-03-05 移轉 0.327 MWh
