公司,售電業者,出售單位,發電設備,購買者,成交紀錄
十萬伏特電力股份有限公司,環台光電股份有限公司(旭光國小),十萬伏特電力股份有限公司,旭光國小,華泰電子股份有限公司,於 2026-04-01 移轉 45.638 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(宜寧中學第三期),十萬伏特電力股份有限公司,宜寧中學第三期,華泰電子股份有限公司,於 2026-03-11 移轉 29.007 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(宜寧中學第三期),十萬伏特電力股份有限公司,宜寧中學第三期,華泰電子股份有限公司,於 2026-04-01 移轉 29.94 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(宜寧中學第四期),十萬伏特電力股份有限公司,宜寧中學第四期,華泰電子股份有限公司,於 2026-03-11 移轉 53.084 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(宜寧中學第四期),十萬伏特電力股份有限公司,宜寧中學第四期,華泰電子股份有限公司,於 2026-04-01 移轉 2.633 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(宏昇機械),十萬伏特電力股份有限公司,宏昇機械,華泰電子股份有限公司,於 2026-03-18 移轉 9.344 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(宏昇機械),十萬伏特電力股份有限公司,宏昇機械,華泰電子股份有限公司,於 2026-04-01 移轉 9.56 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(正豐工業),十萬伏特電力股份有限公司,正豐工業,鋐光實業股份有限公司,於 2026-03-05 移轉 25.526 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(正豐工業),十萬伏特電力股份有限公司,正豐工業,鋐光實業股份有限公司,於 2026-04-01 移轉 27.484 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(正豐工業),十萬伏特電力股份有限公司,正豐工業,鋐光實業股份有限公司,於 2026-05-20 移轉 38.315 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化和美大嘉),十萬伏特電力股份有限公司,彰化和美大嘉,丁守科技股份有限公司,於 2026-03-05 移轉 11.25 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化和美大嘉),十萬伏特電力股份有限公司,彰化和美大嘉,丁守企業股份有限公司,於 2026-03-04 移轉 9.448 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化和美大嘉),十萬伏特電力股份有限公司,彰化和美大嘉,彥豪智能科技股份有限公司,於 2026-04-01 移轉 9.789 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化和美大嘉),十萬伏特電力股份有限公司,彰化和美大嘉,彥豪智能科技股份有限公司,於 2026-05-20 移轉 27.414 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-平鎮羽球館案),十萬伏特電力股份有限公司,桃園-平鎮羽球館案,華泰電子股份有限公司,於 2026-03-11 移轉 10.41 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-平鎮羽球館案),十萬伏特電力股份有限公司,桃園-平鎮羽球館案,華泰電子股份有限公司,於 2026-04-01 移轉 10.988 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(楊梅廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(楊梅廠)案,華泰電子股份有限公司,於 2026-03-11 移轉 13.819 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(楊梅廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(楊梅廠)案,合晶科技股份有限公司楊梅分公司,於 2026-04-01 移轉 4.806 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(楊梅廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(楊梅廠)案,合晶科技股份有限公司楊梅分公司,於 2026-05-20 移轉 7.122 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(楊梅廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(楊梅廠)案,合晶科技股份有限公司,於 2026-04-01 移轉 9.922 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(楊梅廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(楊梅廠)案,合晶科技股份有限公司,於 2026-05-20 移轉 11.808 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(高雄-頎邦(南一)案),十萬伏特電力股份有限公司,高雄-頎邦(南一)案,華泰電子股份有限公司,於 2026-03-11 移轉 178.157 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(高雄-頎邦(南一)案),十萬伏特電力股份有限公司,高雄-頎邦(南一)案,華泰電子股份有限公司,於 2026-04-01 移轉 199.179 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(高雄-鼎紘開發岡山案),十萬伏特電力股份有限公司,高雄-鼎紘開發岡山案,華泰電子股份有限公司,於 2026-03-11 移轉 46.537 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(高雄-鼎紘開發岡山案),十萬伏特電力股份有限公司,高雄-鼎紘開發岡山案,華泰電子股份有限公司,於 2026-04-01 移轉 47.184 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-大豐環保案),十萬伏特電力股份有限公司,台中-大豐環保案,華泰電子股份有限公司,於 2026-04-22 移轉 5.93 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-和大工業(中清廠)案),十萬伏特電力股份有限公司,台中-和大工業(中清廠)案,華泰電子股份有限公司,於 2026-04-22 移轉 55.265 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(三夏精機一廠案),十萬伏特電力股份有限公司,三夏精機一廠案,華泰電子股份有限公司,於 2026-04-22 移轉 40.023 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(三夏精機二廠案),十萬伏特電力股份有限公司,三夏精機二廠案,華泰電子股份有限公司,於 2026-04-22 移轉 25.188 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(大道國中(誠正樓)案),十萬伏特電力股份有限公司,大道國中(誠正樓)案,華泰電子股份有限公司,於 2026-04-22 移轉 16.454 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-欣榮資產案),十萬伏特電力股份有限公司,台中-欣榮資產案,華泰電子股份有限公司,於 2026-04-22 移轉 27.775 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-金棠科技案),十萬伏特電力股份有限公司,台中-金棠科技案,華泰電子股份有限公司,於 2026-04-22 移轉 78.118 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-外埔納骨塔標案),十萬伏特電力股份有限公司,台中-外埔納骨塔標案,華泰電子股份有限公司,於 2026-04-22 移轉 21.139 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-鋐光實業(外埔廠)案),十萬伏特電力股份有限公司,台中-鋐光實業(外埔廠)案,鋐光實業股份有限公司,於 2026-04-01 移轉 9.134 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-鋐光實業(外埔廠)案),十萬伏特電力股份有限公司,台中-鋐光實業(外埔廠)案,鋐光實業股份有限公司,於 2026-05-20 移轉 12.84 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-溪南國中(風雨球場)案),十萬伏特電力股份有限公司,台中-溪南國中(風雨球場)案,華泰電子股份有限公司,於 2026-04-22 移轉 46.038 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-溪南國中(廚房)案),十萬伏特電力股份有限公司,台中-溪南國中(廚房)案,華泰電子股份有限公司,於 2026-04-22 移轉 6.256 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-大雅納骨塔標案),十萬伏特電力股份有限公司,台中-大雅納骨塔標案,華泰電子股份有限公司,於 2026-04-22 移轉 42.644 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(優敏士案),十萬伏特電力股份有限公司,優敏士案,華泰電子股份有限公司,於 2026-03-11 移轉 22.24 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(優敏士案),十萬伏特電力股份有限公司,優敏士案,華泰電子股份有限公司,於 2026-04-01 移轉 21.643 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台南後壁黃阿菊案),十萬伏特電力股份有限公司,台南後壁黃阿菊案,華泰電子股份有限公司,於 2026-03-11 移轉 8.957 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台南後壁黃阿菊案),十萬伏特電力股份有限公司,台南後壁黃阿菊案,華泰電子股份有限公司,於 2026-04-01 移轉 9.317 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(光宇應用材料案),十萬伏特電力股份有限公司,光宇應用材料案,華泰電子股份有限公司,於 2026-03-11 移轉 14.103 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(光宇應用材料案),十萬伏特電力股份有限公司,光宇應用材料案,華泰電子股份有限公司,於 2026-04-01 移轉 14.964 MWh
十萬伏特電力股份有限公司,南湖大山太陽能有限公司(林坊霞台南白河案),十萬伏特電力股份有限公司,林坊霞台南白河案,彥豪智能科技股份有限公司,於 2026-04-01 移轉 26.45 MWh
十萬伏特電力股份有限公司,南湖大山太陽能有限公司(林坊霞台南白河案),十萬伏特電力股份有限公司,林坊霞台南白河案,彥豪智能科技股份有限公司,於 2026-05-20 移轉 77.187 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(龍潭廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(龍潭廠)案,合晶科技股份有限公司楊梅分公司,於 2026-04-01 移轉 5.359 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(龍潭廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(龍潭廠)案,合晶科技股份有限公司楊梅分公司,於 2026-05-20 移轉 8.032 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(龍潭廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(龍潭廠)案,合晶科技股份有限公司,於 2026-04-01 移轉 11.061 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(桃園-合晶科技(龍潭廠)案),十萬伏特電力股份有限公司,桃園-合晶科技(龍潭廠)案,合晶科技股份有限公司,於 2026-05-20 移轉 13.247 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(台中-喬堡藝術鍛造案),十萬伏特電力股份有限公司,台中-喬堡藝術鍛造案,華泰電子股份有限公司,於 2026-04-22 移轉 19.423 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-成興不銹鋼案),十萬伏特電力股份有限公司,彰化-成興不銹鋼案,華泰電子股份有限公司,於 2026-03-11 移轉 9.461 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-成興不銹鋼案),十萬伏特電力股份有限公司,彰化-成興不銹鋼案,華泰電子股份有限公司,於 2026-04-01 移轉 9.927 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-敦仁醫院案),十萬伏特電力股份有限公司,彰化-敦仁醫院案,華泰電子股份有限公司,於 2026-03-11 移轉 33.008 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-敦仁醫院案),十萬伏特電力股份有限公司,彰化-敦仁醫院案,華泰電子股份有限公司,於 2026-04-01 移轉 33.838 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-彥豪(二期)案),十萬伏特電力股份有限公司,彰化-彥豪(二期)案,彥豪智能科技股份有限公司,於 2026-03-05 移轉 15.948 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-彥豪(二期)案),十萬伏特電力股份有限公司,彰化-彥豪(二期)案,彥豪智能科技股份有限公司,於 2026-04-01 移轉 6.699 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-彥豪(二期)案),十萬伏特電力股份有限公司,彰化-彥豪(二期)案,彥豪智能科技股份有限公司,於 2026-05-20 移轉 17.029 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-彥豪(三期)案),十萬伏特電力股份有限公司,彰化-彥豪(三期)案,彥豪智能科技股份有限公司,於 2026-03-05 移轉 38.249 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-彥豪(三期)案),十萬伏特電力股份有限公司,彰化-彥豪(三期)案,彥豪智能科技股份有限公司,於 2026-04-01 移轉 16.342 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-彥豪(三期)案),十萬伏特電力股份有限公司,彰化-彥豪(三期)案,彥豪智能科技股份有限公司,於 2026-05-20 移轉 41.832 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-二億案),十萬伏特電力股份有限公司,彰化-二億案,鋐光實業股份有限公司,於 2026-03-11 移轉 30.738 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-二億案),十萬伏特電力股份有限公司,彰化-二億案,二億企業股份有限公司,於 2026-04-22 移轉 31.879 MWh
十萬伏特電力股份有限公司,環台光電股份有限公司(彰化-二億案),十萬伏特電力股份有限公司,彰化-二億案,二億企業股份有限公司,於 2026-05-20 移轉 41.917 MWh
